rotation,crop_scale,color_jitter,erasing_prob,fold,epoch,train_loss,val_loss,val_acc
0,0.8,0.0,0.0,3,5,0.0218942290437557,0.7864236368397174,0.8581576535288726
0,0.8,0.0,0.0,3,6,0.0103995946937025,0.4498189381263471,0.8877176901924839
0,0.8,0.0,0.0,3,7,0.008594532866675,0.6763971518325689,0.8725939505041247
0,0.8,0.0,0.0,3,8,0.0082032093966025,0.6313461351773831,0.8593033913840513
0,0.8,0.0,0.0,3,9,0.0082493111519823,0.5352575604982186,0.8955087076076994
0,0.8,0.0,0.0,3,10,0.0052593560001744,0.7005966638611677,0.8501374885426215
0,0.8,0.0,0.0,4,1,0.2881728835033913,0.3544212801195443,0.8947704081632653
0,0.8,0.0,0.0,4,2,0.0242910861463389,0.3978439916506747,0.8843537414965986
0,0.8,0.0,0.0,4,3,0.0112045393602893,0.5373244279932502,0.8403486394557823
0,0.8,0.0,0.0,4,4,0.0148804247580599,0.3779112092248926,0.8805272108843537
0,0.8,0.0,0.0,4,5,0.0158741045233154,0.6119184189370342,0.8148384353741497
0,0.8,0.0,0.0,4,6,0.0085266551676649,0.5199356234309246,0.8480017006802721
0,0.8,0.0,0.0,4,7,0.0075680855009488,0.4694740909679133,0.8650085034013606
0,0.8,0.0,0.0,4,8,0.0094280540121406,0.3084273779707233,0.9034863945578232
0,0.8,0.0,0.0,4,9,0.0109034862959784,0.4080164090465373,0.8811649659863946
0,0.8,0.0,0.0,4,10,0.0072482248893166,0.4538087425527643,0.88796768707483
0,0.8,0.0,0.0,5,1,0.2843571260500917,0.383804652610399,0.8920429146177917
0,0.8,0.0,0.0,5,2,0.0267339256216971,0.4480396313704419,0.8822083147071972
0,0.8,0.0,0.0,5,3,0.0172950331894888,0.5620469485355242,0.8332588287885561
0,0.8,0.0,0.0,5,4,0.0124868612867211,0.4418121952055479,0.8761734465802414
0,0.8,0.0,0.0,5,5,0.0162326375442274,0.6956002761565535,0.8323647742512293
0,0.8,0.0,0.0,5,6,0.0085316319277115,0.5200257454801345,0.8853375055878409
0,0.8,0.0,0.0,5,7,0.008582832275716,0.3367558523043331,0.9175234689316047
0,0.8,0.0,0.0,5,8,0.0124314518670829,0.545639893148657,0.8922664282521234
0,0.8,0.0,0.0,5,9,0.0123427337977625,0.3629131158432233,0.8974072418417524
0,0.8,0.0,0.0,5,10,0.002216214353681,0.4337922391734359,0.884443451050514
0,1.0,0.2,0.0,1,1,0.2571413181757314,0.5218876434738078,0.8466076696165191
0,1.0,0.2,0.0,1,2,0.0158064701853024,0.6482718304495004,0.8457000226911732
0,1.0,0.2,0.0,1,3,0.0093333200362017,0.4957039440107582,0.8672566371681416
0,1.0,0.2,0.0,1,4,0.0113264611925977,0.708833881608848,0.8593147265713638
0,1.0,0.2,0.0,1,5,0.0144964863149254,0.4114490041158438,0.8840481052870434
0,1.0,0.2,0.0,1,6,0.0037542551460179,0.4099417238082787,0.8826866348990243
0,1.0,0.2,0.0,1,7,0.0019334028257624,0.4762505869594742,0.8795098706603132
0,1.0,0.2,0.0,1,8,0.0105195286311017,0.5265593789935541,0.8447923757658271
0,1.0,0.2,0.0,1,9,0.0072987592612033,0.5249208443901766,0.8699795779441797
0,1.0,0.2,0.0,1,10,0.0047693358535826,0.5898620985469527,0.8876786929884275
0,1.0,0.2,0.0,2,1,0.2712483477247771,0.33119767805884,0.8943016759776536
0,1.0,0.2,0.0,2,2,0.013382867969236,0.1913243138105426,0.939217877094972
0,1.0,0.2,0.0,2,3,0.0074507988058705,0.3462936214119581,0.8860335195530726
0,1.0,0.2,0.0,2,4,0.0090511235776053,0.2647566886234807,0.9115083798882682
0,1.0,0.2,0.0,2,5,0.017359492004852,0.2517131780708786,0.9273743016759776
0,1.0,0.2,0.0,2,6,0.0081921013547056,0.2840207887016402,0.9177653631284916
0,1.0,0.2,0.0,2,7,0.0045009649050149,0.2742011988290994,0.9229050279329608
0,1.0,0.2,0.0,2,8,0.0123133754109,0.2868468243276181,0.9162011173184358
0,1.0,0.2,0.0,2,9,0.0112709056196056,0.2837843157793163,0.9186592178770948
0,1.0,0.2,0.0,2,10,0.0046704020355435,0.3235719313042894,0.921340782122905
0,1.0,0.2,0.0,3,1,0.2635229023241521,0.519977970844699,0.830659945004583
0,1.0,0.2,0.0,3,2,0.0103785143595844,0.4534140807642581,0.8645737855178736
0,1.0,0.2,0.0,3,3,0.02005147701382,0.6236138229917823,0.8237855178735105
0,1.0,0.2,0.0,3,4,0.0075326219870701,0.4854423586097302,0.865032080659945
0,1.0,0.2,0.0,3,5,0.0117470060454801,0.4797666492582699,0.8730522456461961
0,1.0,0.2,0.0,3,6,0.0041615126681192,0.6801856427459504,0.8175985334555453
0,1.0,0.2,0.0,3,7,0.0093656538661305,0.5464063730914179,0.8728230980751605
0,1.0,0.2,0.0,3,8,0.0016183552638151,0.5961869615740802,0.8675527039413382
0,1.0,0.2,0.0,3,9,0.0189325720342654,0.666670642422539,0.870531622364803
0,1.0,0.2,0.0,3,10,0.0042932924849008,0.7987811925287416,0.8228689275893676
0,1.0,0.2,0.0,4,1,0.2651267098763255,0.950990502953016,0.7610544217687075
0,1.0,0.2,0.0,4,2,0.0147672837377267,0.6498035942849728,0.8082482993197279
0,1.0,0.2,0.0,4,3,0.0143843614203018,0.4248189807242598,0.8596938775510204
0,1.0,0.2,0.0,4,4,0.0043640418741962,0.4685639411487302,0.8537414965986394
0,1.0,0.2,0.0,4,5,0.0078319894293382,0.4709823168341937,0.8658588435374149
0,1.0,0.2,0.0,4,6,0.0150345800585338,0.4898024221631821,0.8726615646258503
0,1.0,0.2,0.0,4,7,0.0101889665877135,0.7165614001441479,0.8237670068027211
0,1.0,0.2,0.0,4,8,0.0057356312939304,0.6172164924741869,0.8373724489795918
0,1.0,0.2,0.0,4,9,0.0037253059809262,0.6845825033669617,0.8343962585034014
0,1.0,0.2,0.0,4,10,0.0092380168924441,0.4079497297483316,0.8677721088435374
0,1.0,0.2,0.0,5,1,0.2513592228285117,0.4079661439553862,0.8643272239606616
0,1.0,0.2,0.0,5,2,0.0149278491274207,0.4829682409006272,0.8497988377291015
0,1.0,0.2,0.0,5,3,0.012250566785535,0.6183871712477979,0.8156012516763522
0,1.0,0.2,0.0,5,4,0.0091604288457438,0.4887600356574144,0.8634331694233348
0,1.0,0.2,0.0,5,5,0.0170472255338652,0.6481629083536029,0.8046490835940993
0,1.0,0.2,0.0,5,6,0.0050210063906469,0.3650019554595881,0.8929369691551184
0,1.0,0.2,0.0,5,7,0.0072510623396309,0.371411076725798,0.892489941886455
0,1.0,0.2,0.0,5,8,0.01015363195841,0.4406058768548376,0.8585158694680376
0,1.0,0.2,0.0,5,9,0.0077680143255034,0.5585200795680721,0.8334823424228878
0,1.0,0.2,0.0,5,10,0.0011971560098637,0.4320881700792141,0.8743853375055879
0,1.0,0.0,0.5,1,1,0.3464907509050802,0.3909956580594297,0.8829135466303608
0,1.0,0.0,0.5,1,2,0.0427879984623161,0.4019175006849573,0.8765600181529385
0,1.0,0.0,0.5,1,3,0.0252585377552021,0.3807699377666759,0.8981166326299069
0,1.0,0.0,0.5,1,4,0.0230655659473665,0.4248771990240198,0.8824597231676877
0,1.0,0.0,0.5,1,5,0.0187973687699736,0.4151562420624214,0.9019741320626276
0,1.0,0.0,0.5,1,6,0.0182097232037314,0.6862472181723289,0.8450192874971636
0,1.0,0.0,0.5,1,7,0.019398510935884,0.2961522480972317,0.9085545722713864
0,1.0,0.0,0.5,1,8,0.0121776632890278,0.3971970916962478,0.8742909008395734
0,1.0,0.0,0.5,1,9,0.0121421846866241,0.4981201559388271,0.8847288404810528
0,1.0,0.0,0.5,1,10,0.020145754074169,0.4653293925414441,0.8817789879736783
0,1.0,0.0,0.5,2,1,0.3482332609285036,0.2823739096421395,0.9059217877094972
0,1.0,0.0,0.5,2,2,0.0446794802598037,0.2858491159329326,0.9059217877094972
0,1.0,0.0,0.5,2,3,0.0284017057172736,0.5339720941402666,0.8860335195530726
0,1.0,0.0,0.5,2,4,0.0243259407507645,0.2274791109091056,0.9255865921787708
0,1.0,0.0,0.5,2,5,0.0244853341465991,0.378033751846477,0.885586592178771
0,1.0,0.0,0.5,2,6,0.0178025313677892,0.3419552843312813,0.9056983240223464
0,1.0,0.0,0.5,2,7,0.0132041580671412,0.3859252973867163,0.8958659217877095
0,1.0,0.0,0.5,2,8,0.0134237738900401,0.3481925206146185,0.8898324022346369
0,1.0,0.0,0.5,2,9,0.018784448601892,0.2970007570808969,0.9206703910614524
0,1.0,0.0,0.5,2,10,0.0152438201119164,0.7014690310576324,0.8279329608938547
0,1.0,0.0,0.5,3,1,0.3375376112264058,0.4284450659587009,0.8748854262144822
0,1.0,0.0,0.5,3,2,0.0434220073653894,0.701333771987682,0.8430339138405133
0,1.0,0.0,0.5,3,3,0.02724768499687,0.5988367628543836,0.8593033913840513
0,1.0,0.0,0.5,3,4,0.0210406836227989,0.3934150731450759,0.8895508707607699
0,1.0,0.0,0.5,3,5,0.0193151316187805,0.5007574118082695,0.8599908340971586
0,1.0,0.0,0.5,3,6,0.0217514097777732,0.7542994507106385,0.8175985334555453
0,1.0,0.0,0.5,3,7,0.015684087434964,0.6466071497340363,0.864115490375802
0,1.0,0.0,0.5,3,8,0.0154294678554993,0.6616691620635498,0.8210357470210816
0,1.0,0.0,0.5,3,9,0.0132007118564094,0.7280279866113496,0.8549495875343721
0,1.0,0.0,0.5,3,10,0.0136178420743273,0.5932227946775249,0.8689275893675527
0,1.0,0.0,0.5,4,1,0.3451651364228526,0.276343614993883,0.9158163265306124
0,1.0,0.0,0.5,4,2,0.0418472907529054,0.4641499750235068,0.8516156462585034
0,1.0,0.0,0.5,4,3,0.0271856322686942,0.400247424709601,0.8801020408163265
0,1.0,0.0,0.5,4,4,0.0229275461354631,0.3515103699051893,0.8892431972789115
0,1.0,0.0,0.5,4,5,0.0242127316957655,0.3633021123686543,0.8917942176870748
0,1.0,0.0,0.5,4,6,0.0182972707693821,0.2696611217165715,0.9098639455782312
0,1.0,0.0,0.5,4,7,0.0142846527208104,0.358733046618191,0.892219387755102
0,1.0,0.0,0.5,4,8,0.0148563265529541,0.2981426011790523,0.8934948979591837
0,1.0,0.0,0.5,4,9,0.018873661365197,0.2892999749897326,0.9022108843537416
0,1.0,0.0,0.5,4,10,0.0114491053158811,0.3614489995448687,0.8860544217687075
0,1.0,0.0,0.5,5,1,0.3496687771467113,0.4968034868464989,0.8453285650424676
0,1.0,0.0,0.5,5,2,0.0398225939475145,0.3582396108573232,0.8741618238712562
0,1.0,0.0,0.5,5,3,0.0277574061373025,0.4889542001346813,0.8714796602592758
0,1.0,0.0,0.5,5,4,0.0224313815155722,0.4496853945749537,0.8665623603039786
0,1.0,0.0,0.5,5,5,0.0201875552845843,0.4941803673496934,0.8647742512293249
0,1.0,0.0,0.5,5,6,0.0192530778415947,0.6161963349762792,0.8363880196691998
0,1.0,0.0,0.5,5,7,0.0133665062256888,0.5177348524679857,0.8603039785426911
0,1.0,0.0,0.5,5,8,0.0152874918616036,0.7014399237160532,0.8042020563254358
0,1.0,0.0,0.5,5,9,0.0162270100755113,0.7148084130417526,0.842869915064819
0,1.0,0.0,0.5,5,10,0.0159681640873393,0.6147960991299096,0.8093428699150648
20,0.8,0.2,0.5,1,1,0.46089621786338913,0.37288974005227477,0.889267075107783
20,0.8,0.2,0.5,1,2,0.09121473648988519,0.43046290269650705,0.8813251645110052
20,0.8,0.2,0.5,1,3,0.06806217981529811,0.35072750950342785,0.8883594281824371
20,0.8,0.2,0.5,1,4,0.048138648330488774,0.39381100071270997,0.8876786929884275
20,0.8,0.2,0.5,1,5,0.0440654249881169,0.3388330713344123,0.8913092806898116
20,0.8,0.2,0.5,1,6,0.03924964920256783,0.44979090327688676,0.8720217835262083
20,0.8,0.2,0.5,1,7,0.03657469226030545,0.486037335882259,0.8702064896755162
20,0.8,0.2,0.5,1,8,0.032967889769695564,0.4000744287234284,0.8717948717948718
20,0.8,0.2,0.5,1,9,0.03492477558811262,0.3735419254462017,0.8947129566598593
20,0.8,0.2,0.5,1,10,0.02536421281013119,0.5495903910894492,0.8543226684819605
20,0.8,0.2,0.5,2,1,0.4719547225039207,0.36910258195134055,0.8916201117318435
20,0.8,0.2,0.5,2,2,0.0883305287638762,0.26743411276676804,0.8967597765363129
20,0.8,0.2,0.5,2,3,0.06747641626394082,0.2767292804023844,0.906145251396648
20,0.8,0.2,0.5,2,4,0.050585737476713036,0.2722449577587277,0.92268156424581
20,0.8,0.2,0.5,2,5,0.04254501752976149,0.3493352992742593,0.9162011173184358
20,0.8,0.2,0.5,2,6,0.04105556756673108,0.42641610297709914,0.8920670391061453
20,0.8,0.2,0.5,2,7,0.03885246361316033,0.3165647520615621,0.9099441340782123
20,0.8,0.2,0.5,2,8,0.03689818652238286,0.45896115234104773,0.8755307262569832
20,0.8,0.2,0.5,2,9,0.03159285894512015,0.2742084472566919,0.9179888268156424
20,0.8,0.2,0.5,2,10,0.026638392593230465,0.4051081413663917,0.9023463687150838
20,0.8,0.2,0.5,3,1,0.4750687047690648,0.4024490381683429,0.8682401466544455
20,0.8,0.2,0.5,3,2,0.08941905657190453,0.3815575500252472,0.8943629697525206
20,0.8,0.2,0.5,3,3,0.06661485512085993,0.4595823829121151,0.8723648029330889
20,0.8,0.2,0.5,3,4,0.0516756368829876,0.3987291248803059,0.9147571035747021
20,0.8,0.2,0.5,3,5,0.04388418588642926,0.5153620845118204,0.8528872593950504
20,0.8,0.2,0.5,3,6,0.04339093037010485,0.7896065712306617,0.8100366636113657
20,0.8,0.2,0.5,3,7,0.03671625334308467,0.7608794001542625,0.8001833180568286
20,0.8,0.2,0.5,3,8,0.03322652193652167,0.7709605712504413,0.8391384051329056
20,0.8,0.2,0.5,3,9,0.030802863563647122,0.7766621419052636,0.8347846012832264
20,0.8,0.2,0.5,3,10,0.030820252734225072,0.6471857984465393,0.863198900091659
20,0.8,0.2,0.5,4,1,0.47936304327327567,0.2706731683626588,0.9039115646258503
20,0.8,0.2,0.5,4,2,0.09214557022798142,0.304490064331316,0.8979591836734694
20,0.8,0.2,0.5,4,3,0.0676219128618862,0.3504501003591297,0.9068877551020408
20,0.8,0.2,0.5,4,4,0.04765024754065288,0.5493927205571286,0.8662840136054422
20,0.8,0.2,0.5,4,5,0.045012701596748333,0.38151822993814694,0.8830782312925171
20,0.8,0.2,0.5,4,6,0.03957406572338496,0.328003677999654,0.8905187074829932
20,0.8,0.2,0.5,4,7,0.03237845356193524,0.6348831950432663,0.857780612244898
20,0.8,0.2,0.5,4,8,0.03475223846657887,0.26908633951911265,0.908375850340136
20,0.8,0.2,0.5,4,9,0.029560088665743882,0.34959110902352164,0.8915816326530612
20,0.8,0.2,0.5,4,10,0.029926231605212076,0.4702370991446466,0.8607568027210885
20,0.8,0.2,0.5,5,1,0.45549175004275066,0.5841467363576067,0.8140366562360304
20,0.8,0.2,0.5,5,2,0.08679403790441396,0.4437142433416755,0.8634331694233348
20,0.8,0.2,0.5,5,3,0.06520829160648468,0.4277938047696809,0.8737147966025928
20,0.8,0.2,0.5,5,4,0.04700631024736216,0.3151644779697795,0.9045596781403665
20,0.8,0.2,0.5,5,5,0.042214963530063175,0.3388881021110812,0.9034421099687081
20,0.8,0.2,0.5,5,6,0.03744360853806346,0.45483806195909166,0.8801966919982119
20,0.8,0.2,0.5,5,7,0.0353878294829082,0.41508701807126025,0.8663388466696469
20,0.8,0.2,0.5,5,8,0.03332041834525162,0.40934332824380104,0.8882431828341529
20,0.8,0.2,0.5,5,9,0.029178850103122985,0.38670631415834833,0.8877961555654895
20,0.8,0.2,0.5,5,10,0.03557193889049164,0.5025820460922529,0.8627626285203397
